,name,max_acc,min_acc,x_peak,x_resultant_percentage,punchTime,push1Period,secondaryPushAmpl,secondaryPushDiff,std,mean,skewness,kurtosis,max_phase,dominant_frequency,total_energy,spectral_centroid,max_spectral_density,mean_spectral_density,mean_frequency_gaps,max_acc_2,min_acc_2,punchTime2,std2,mean2,skewness2,kurtosis2,max_phase2,dominant_frequency2,total_energy2,spectral_centroid2,max_spectral_density2,mean_spectral_density2,mean_frequency_gaps2
0,Laszlo,31.617189,-55.439456,6.484375,2.1021584546697634,00.210120,00.024720,-18.916017,0.8242179999999983,7.521052379976,3.369783461290323,3.8433340652450134,21.317746754775637,3.141592653589793,15.483870967741936,6527272.436867364,-0.0003197163712344694,14.360685751029623,0.8618653153450174,0.008351602463722489,19.861329,-26.238283,00.207701,3.493860237830243,1.3531943935483872,3.9050199192590047,20.744292759585196,3.141592653589793,98.06451612903226,1349070.484552133,-0.00019376333543596143,6.2131256234418215,0.35986133771393053,0.008351602463722489
1,Laszlo,27.289064,-45.013674,21.343751,7.464032987871509,00.223716,00.024720,-13.195313,4.003907,7.466720726093904,3.646894093548387,3.0755128002354506,13.967652620476455,3.141592653589793,15.483870967741936,6635873.648872788,-3.1665882742522826e-05,17.794678200327056,0.8676923707333722,0.008351602463722489,26.441408,-21.527345,00.232281,4.125210695013992,1.7760775064516126,3.0540473640941967,12.914039472000013,3.141592653589793,100.64516129032258,1938511.381828113,-0.00028615007519430444,10.63318630892669,0.45820227924912976,0.008351602463722489
2,Laszlo,29.505861,-48.406252,22.656251,8.494848228282411,00.217536,00.024720,-12.376954,0.2988280000000003,7.33795720217563,3.212506496774194,3.768945872616149,19.71717288535014,3.141592653589793,15.483870967741936,6166334.715095928,-0.0007315794469717301,13.669973772869573,0.8097839279584995,0.008351602463722489,22.164064,-18.646485,00.308479,4.042973673327275,1.8449976419354837,2.809148025914937,10.643301414299128,3.141592653589793,98.06451612903226,1897941.5977508305,-0.0005574142464278077,10.109974818125107,0.4368770370747948,0.008351602463722489
3,Laszlo,32.878908,-59.544925,14.238282,5.149865523869561,00.210120,00.024720,-11.322266,0.33203099999999885,7.807570460497761,3.2010460709677417,4.26776564291983,24.922638132820513,3.141592653589793,18.064516129032256,6842786.319877552,-0.000857413683744069,12.413516678692936,0.8651547174377272,0.008351602463722489,25.591798,-20.906251,00.204014,3.421843804529329,1.2481855741935484,4.334866414913085,24.204293261952312,3.141592653589793,98.06451612903226,1274956.9942462028,-0.00037340197106548647,4.915041562915111,0.3275841232870347,0.008351602463722489
4,Laszlo,35.035158,-59.246097,20.093751,8.20120496600907,00.215064,00.025956,-7.503907,1.5546869999999995,7.939222510107809,3.1579639096774197,4.264473191984542,24.564931433405977,3.141592653589793,46.45161290322581,7015683.450515437,-0.003139858143228912,11.561532157094012,0.891713602907255,0.008351602463722489,21.470704,-16.363282,00.210159,2.924156041695333,1.0944116258064513,3.8033392861574584,18.72565592903555,3.141592653589793,100.64516129032258,936823.6773731178,-0.00020882504704747455,3.6648208645386893,0.2695966205407828,0.008351602463722489
5,Laszlo,28.429689,-58.931644,13.718751,4.353519712452544,00.211356,00.024720,-13.623048,1.5371089999999992,7.923052261914646,3.0846460967741933,4.4994847160545595,26.934012191961987,3.141592653589793,18.064516129032256,6947049.653856743,-0.002630762794899984,15.489209897262885,0.8878011339359271,0.008351602463722489,22.341798,-14.164063,00.217533,2.8736793933749705,1.1839970645161288,3.495779144955102,17.570894250819304,3.141592653589793,98.06451612903226,928314.6894807809,-0.00043652883558636816,5.4800519802632035,0.2789376331624321,0.008351602463722489
6,Laszlo,31.287111,-57.902347,17.607423,6.380191269637814,00.210120,00.024720,-12.281251,1.7851560000000006,7.748597058249873,3.418151648387096,4.344611365069814,25.549431680220177,3.141592653589793,18.064516129032256,6892726.08970529,-0.013947463673303306,14.681581111114765,0.8801470140890252,0.008351602463722489,21.94336,-16.88672,00.221220,2.9855738356101638,1.161769258064516,3.9036501941119184,20.14602689712664,3.141592653589793,98.06451612903226,986308.7938326073,-0.0013257102619562478,5.0067184268139915,0.29994414055129187,0.008351602463722489
7,Laszlo,27.091798,-52.92969,16.582032,5.290498034941917,00.218772,00.027192,-10.955079,4.443359000000001,7.5429555137115,3.3504916161290317,4.058104347771536,22.440329755869218,3.141592653589793,15.483870967741936,6546521.504546997,-0.0032423671181864067,15.957734868870734,0.8593033500743885,0.008351602463722489,17.660157,-13.843751,00.219991,2.926393662250422,1.2889806935483867,2.9608991606928794,11.869007267904124,3.141592653589793,98.06451612903226,982646.630210272,-0.0004998536902960728,5.274026007257755,0.28978896465152926,0.008351602463722489
8,Laszlo,27.566408,-45.322268,16.021485,5.109431238878662,00.233604,00.024720,-14.873048,2.1582030000000003,6.912643528552661,3.4113471903225805,3.4268140443603836,16.628936957366516,3.141592653589793,18.064516129032256,5710447.492773801,-0.018017428388088483,16.641432638672498,0.8030725155483209,0.008351602463722489,21.560548,-21.88086,00.219991,3.5709521909508273,1.4327999999999996,3.5849124589504133,16.89536032464691,3.141592653589793,98.06451612903226,1422723.5389844312,-0.0003940779770639288,7.724114220873445,0.385660524161336,0.008351602463722489
9,Laszlo,26.142579,-49.126956,16.623048,5.161436367075768,00.224952,00.024720,-20.142579,4.195312999999999,7.5617167890454775,3.528213416129032,3.36744559046183,16.152659661518943,3.141592653589793,15.483870967741936,6691236.452989322,-0.009103185311546035,18.9869267724867,0.8918617705563933,0.008351602463722489,25.884767,-23.349611,00.233510,3.765645418711708,1.5763232322580645,3.480679465937466,16.50280919022928,3.141592653589793,98.06451612903226,1601495.001829217,-0.0003700922761888603,8.895855027034829,0.40762802442108975,0.008351602463722489
10,Laszlo,26.570314,-37.855471,12.804688,3.780082636565384,00.239784,00.024720,-15.408204,2.4062500000000018,6.329421665448836,3.3943928451612897,2.6474634385425344,9.922487179822438,3.141592653589793,15.483870967741936,4957172.563148821,-0.008424540584906725,16.954224839092568,0.7497106752043964,0.008351602463722489,28.802736,-26.312501,00.249487,4.19197690818185,1.6552672612903225,3.919095935219616,20.37748888454524,3.141592653589793,100.64516129032258,1952038.9480933282,-2.411662799176157e-07,7.999914608429326,0.42183332856280564,0.008351602463722489
11,Laszlo,26.521486,-58.576175,10.035157,2.8482339783367583,00.213828,00.025956,-14.402344,1.0839850000000002,7.4966347587267075,3.293101258064516,4.320384567492752,26.017531955874528,3.141592653589793,15.483870967741936,6442933.0706152525,-0.00151327447069296,17.154688501322525,0.8566122295378472,0.008351602463722489,21.164064,-20.734376,00.213846,3.2278037873557386,1.1830898032258064,3.9880839778467516,20.131909186621208,3.141592653589793,95.48387096774194,1135750.0440050492,-0.0005565556728008306,5.785974203717586,0.32637468523982194,0.008351602463722489
12,Laszlo,28.496095,-58.750003,11.277344,3.4727346421392244,00.228660,00.024720,-10.191407,1.2285149999999998,7.964168722479296,3.4779236,4.124570847527279,23.745550985676147,3.141592653589793,15.483870967741936,7257850.250325984,-6.210059069963366e-05,17.848010048803282,0.9315255777873136,0.008351602463722489,24.712892,-19.816407,00.242113,3.5268534642885188,1.5209300322580643,3.3444039874295624,15.715789579695427,3.141592653589793,100.64516129032258,1417659.8504246497,-0.00039342485705055674,6.895046294592526,0.38352015578894355,0.008351602463722489
13,Laszlo,30.23633,-38.634768,19.093751,6.900761779720881,00.205176,00.024720,-10.53711,0.19531199999999949,6.586632897515805,3.132881993548387,2.9942675180772396,12.872505489554845,3.141592653589793,18.064516129032256,5112393.389416382,-0.0005950628959812179,12.747654055857675,0.7388374272986102,0.008351602463722489,26.484376,-26.38672,00.192953,4.130410783197352,1.4647304387096776,4.034033591921073,20.339140486997994,3.141592653589793,100.64516129032258,1845670.508469021,-0.0006933977318064309,6.125322555381923,0.44015850593179084,0.008351602463722489
14,Laszlo,26.281251,-42.458986,20.357423,6.701122425967329,00.203940,00.024720,-5.513672,3.214844000000001,6.522521463726974,3.0633066064516123,3.2162437102496337,14.816756577758934,3.141592653589793,18.064516129032256,4990197.53991227,-0.00013535569772614602,11.281703789090376,0.6974636217178063,0.008351602463722489,24.123048,-24.626954,00.283899,4.457824255327108,1.6174648419354838,3.6434626517835897,16.04398205046226,3.141592653589793,98.06451612903226,2161134.2411635136,-0.0008220800286931979,7.658173593161716,0.4584986200775736,0.008351602463722489
15,Laszlo,27.505861,-38.601564,20.121095,6.2615516948369025,00.202704,00.025956,-29.078126,5.914063000000002,6.2730211334922625,2.8940084838709677,3.0676828730904457,13.214309681477692,3.141592653589793,18.064516129032256,4586476.215536534,-0.00010380392822319176,10.08547089058812,0.6549760731811948,0.008351602463722489,24.806642,-24.095704,00.202785,4.269480938941069,1.5862778322580644,3.5314284480832425,15.413698154663447,3.141592653589793,98.06451612903226,1993569.9799979767,-0.0007572271495726481,8.858492618533207,0.44521924766734805,0.008351602463722489
16,Laszlo,26.587892,-32.32422,20.757814,6.324903778309757,00.207648,00.024720,-5.88086,9.613281,6.141538828191028,2.827362822580645,2.856748435818507,10.90537949875292,3.141592653589793,18.064516129032256,4392969.300005034,-0.0006420841455042648,6.691043189729545,0.6130170942398917,0.008351602463722489,30.808595,-27.595704,00.267922,4.936053632728378,1.8125253290322578,3.690484717810333,16.658531637226424,3.141592653589793,98.06451612903226,2657152.846574589,-0.00019070958974433568,9.887996080409575,0.5231246069721656,0.008351602463722489
17,Laszlo,26.822267,-21.835939,24.583986,8.211129325432438,00.217536,00.028428,7.398438,7.910157,4.912527497255636,2.5476123225806453,2.5620000354471264,9.638052209112786,3.1305830721737924,18.064516129032256,2942894.801411663,-4.154412677502541e-05,8.101834035847764,0.5061435828185548,0.008351602463722489,23.322267,-23.220704,00.242113,4.107341061890024,1.5401714838709677,3.5624900995681914,15.561155044729338,3.141592653589793,90.32258064516128,1849192.6025278892,-0.0002163291565993822,5.607020811473219,0.41285933856944923,0.008351602463722489
0,Dori,42.212893,-51.591799,-12.703126,5.4855768869588575,00.217536,00.028428,-12.457032,1.5664060000000006,6.872256345723845,2.6064707,4.485876788935022,25.509379172519512,3.141592653589793,25.806451612903224,5191475.451643946,-0.0002505141683063506,7.763336631929636,0.7676360190696466,0.008351602463722489,14.185548,-13.757813,00.229823,1.8221223581842438,0.8062941903225807,4.1291565562197885,24.617477173251658,3.141592653589793,116.12903225806451,381540.08413706836,-0.000457503297444125,1.0587623748392798,0.14412905092291706,0.008351602463722489
1,Dori,44.224612,-38.962893,-7.441407,3.3408667783128547,00.128544,00.028428,-11.712891,0.9472650000000016,6.00801219963276,2.3386657096774197,4.761207523057362,26.987897586464847,3.141592653589793,20.64516129032258,3994451.0744747333,-0.0012864216989106724,6.909107991088507,0.6843915369093226,0.008351602463722489,11.208985,-7.425782,00.168373,1.060845261759901,0.3511593258064516,6.182661945223592,50.264339119879395,3.141592653589793,20.64516129032258,120000.60253808025,-0.0003188152863995637,0.34574681321357936,0.07900959577352085,0.008351602463722489
2,Dori,44.332033,-54.121096,-21.576173,9.702443853060446,00.213828,00.028428,-7.728516,2.978516,7.594561202345955,3.096030903225806,4.388732789850533,24.354713580962606,3.1162002663178354,33.54838709677419,6463951.928872123,-6.523978307915935e-05,6.802632147554358,0.8688966442062069,0.008351602463722489,20.181642,-15.873048,00.212617,2.374648594409422,0.7886467387096774,4.974948633551257,31.366490174485065,3.141592653589793,116.12903225806451,601674.376001714,-0.000490271523785559,1.9849285887120456,0.20299528277839676,0.008351602463722489
3,Dori,42.974611,-49.171877,-17.375001,8.012688519555146,00.191580,00.027192,-14.804688,2.716796999999998,6.738851971069713,2.4565966806451613,4.542007497326509,25.64169155433474,3.141592653589793,23.225806451612904,4944056.040691244,-0.0024963960242218703,7.516970921326605,0.7177769943007927,0.008351602463722489,14.890626,-15.69922,00.218762,1.9357513780213218,0.8550656,4.019059729394661,24.34764827304794,3.141592653589793,98.06451612903226,430361.80252800294,-0.00018130445091178978,1.5665566412504521,0.16109729924163774,0.008351602463722489
4,Dori,43.136721,-52.919924,-16.953126,7.577763012062561,00.212592,00.027192,-7.464844,5.603516,7.076917443728616,2.853144058064516,4.592053239965267,26.613164712804075,3.141592653589793,23.225806451612904,5595248.705208387,-0.0012617408963590381,7.607219259439218,0.7877670597276449,0.008351602463722489,14.558594,-17.882813,00.200327,2.1798881211400407,0.8596774935483871,4.513946599874923,27.241297501573463,3.141592653589793,110.96774193548387,527681.026667065,-0.00017148501358665578,2.0984915734153633,0.18658990777109802,0.008351602463722489
5,Dori,42.58008,-54.955081,-16.820313,7.404839651714802,00.200232,00.028428,-17.398438,0.5,7.585842056066587,3.093485577419355,4.10468632306006,22.13262707003884,3.141592653589793,23.225806451612904,6449718.126131581,-0.0001309741761310204,9.240004563160072,0.8714944247723087,0.008351602463722489,10.878907,-16.669923,00.208930,1.9724729700705577,0.8233808838709678,4.170028735293519,24.522381121063667,3.141592653589793,110.96774193548387,439043.0075377362,-8.830248797028677e-05,2.2803221964956784,0.15984147161040893,0.008351602463722489
