,X1,Y1,Z1
2569,0.029297,-0.957031,0.066406
2570,0.029297,-0.943359,0.058594
2571,0.044922,-0.939453,0.058594
2572,0.042969,-0.933594,0.042969
2573,0.029297,-0.925781,0.033203
2574,0.023438,-0.939453,0.058594
2575,0.025391,-0.951172,0.054688
2576,0.027344,-0.953125,0.044922
2577,0.027344,-0.958984,0.0625
2578,0.027344,-0.955078,0.054688
2579,0.025391,-0.941406,0.037109
2580,0.019531,-0.943359,0.046875
2581,0.017578,-0.947266,0.064453
2582,0.019531,-0.947266,0.085938
2583,0.019531,-0.955078,0.091797
2584,0.029297,-0.951172,0.0625
2585,0.041016,-0.939453,0.048828
2586,0.033203,-0.945313,0.048828
2587,0.027344,-0.958984,0.044922
2588,0.03125,-0.964844,0.041016
2589,0.027344,-0.947266,0.044922
2590,0.023438,-0.9375,0.041016
2591,0.027344,-0.939453,0.042969
2592,0.029297,-0.945313,0.042969
2593,0.033203,-0.953125,0.039063
2594,0.046875,-0.947266,0.039063
2595,0.050781,-0.947266,0.039063
2596,0.03125,-0.978516,0.041016
2597,0.021484,-0.996094,0.060547
2598,0.048828,-0.943359,0.054688
2599,0.058594,-0.923828,0.042969
2600,0.048828,-0.947266,0.017578
2601,0.039063,-0.958984,0.029297
2602,0.03125,-0.929688,0.087891
2603,0.035156,-0.929688,0.076172
2604,0.064453,-0.941406,0.025391
2605,0.056641,-0.939453,0.046875
2606,-0.003906,-1.003906,0.142578
2607,-0.011719,-1.017578,0.125
2608,0.027344,-0.957031,0.068359
2609,0.066406,-0.90625,0.066406
2610,0.082031,-0.902344,0.042969
2611,0.085938,-0.904297,0.03125
2612,0.064453,-0.910156,0.042969
2613,0.035156,-0.935547,0.054688
2614,0.021484,-0.953125,0.050781
2615,0.023438,-0.949219,0.056641
2616,0.035156,-0.9375,0.048828
2617,0.029297,-0.9375,0.039063
2618,0.03125,-0.949219,0.039063
2619,0.033203,-0.953125,0.035156
2620,0.019531,-0.945313,0.035156
2621,0.011719,-0.9375,0.015625
2622,0.005859,-0.939453,0.013672
2623,0.0,-0.943359,0.039063
2624,0.005859,-0.951172,0.039063
2625,0.021484,-0.955078,0.033203
2626,0.029297,-0.951172,0.050781
2627,0.041016,-0.949219,0.0625
2628,0.035156,-0.953125,0.056641
2629,0.037109,-0.960938,0.041016
2630,0.042969,-0.964844,0.042969
2631,0.03125,-0.970703,0.0625
2632,0.03125,-0.960938,0.072266
2633,0.029297,-0.947266,0.068359
2634,0.035156,-0.943359,0.050781
2635,0.048828,-0.949219,0.037109
2636,0.046875,-0.951172,0.039063
2637,0.039063,-0.943359,0.044922
2638,0.033203,-0.939453,0.050781
2639,0.046875,-0.941406,0.041016
2640,0.058594,-0.953125,0.029297
2641,0.058594,-0.962891,0.019531
2642,0.048828,-0.953125,0.029297
2643,0.037109,-0.945313,0.041016
2644,0.029297,-0.949219,0.039063
2645,0.021484,-0.960938,0.046875
2646,-0.005859,-0.984375,0.083984
2647,-0.025391,-0.996094,0.101563
2648,-0.003906,-0.980469,0.068359
2649,0.021484,-0.964844,0.03125
2650,0.001953,-0.988281,0.023438
2651,0.0,-0.982422,0.029297
2652,0.009766,-0.955078,0.046875
2653,0.037109,-0.945313,0.060547
2654,0.080078,-0.949219,0.03125
2655,0.052734,-0.953125,0.019531
2656,0.003906,-0.939453,0.019531
2657,-0.017578,-0.9375,0.021484
2658,-0.017578,-0.951172,0.064453
2659,-0.015625,-0.970703,0.101563
2660,0.001953,-0.978516,0.091797
2661,0.011719,-0.986328,0.074219
2662,0.009766,-0.984375,0.066406
2663,0.011719,-0.974609,0.070313
2664,0.021484,-0.966797,0.0625
2665,0.009766,-0.958984,0.054688
2666,0.0,-1.21875,0.181641
2667,0.234375,-1.724609,0.658203
2668,3.388672,-0.285156,2.947266
2669,2.205078,10.371094,20.658204
2670,-4.523438,7.232422,38.95508
2671,-5.769532,-3.158203,32.79297
2672,-6.230469,-0.839844,18.859376
2673,-8.357422,-3.546875,8.896485
2674,-4.41211,-3.777344,-3.09375
2675,0.128906,-0.994141,-8.121094
2676,-2.689453,1.164063,-6.832032
2677,0.333984,3.511719,-7.023438
2678,3.0625,5.654297,-7.175782
2679,2.074219,5.580078,-10.615235
2680,8.611329,1.789063,-12.867188
2681,11.126954,-3.748047,-26.140626
2682,8.802735,-12.003907,-46.17383
2683,2.78125,-15.841798,-55.689456
2684,-1.619141,-11.207032,-53.328128
2685,-4.029297,-3.275391,-38.578127
2686,-11.121094,3.177735,-18.228517
2687,-13.675782,7.484375,4.746094
2688,-8.378907,7.171875,22.195314
2689,-2.478516,2.402344,25.865236
2690,1.480469,-3.621094,20.312501
2691,4.957031,-7.847657,11.535157
2692,5.945313,-8.955079,3.382813
2693,4.949219,-6.337891,-1.919922
2694,3.564453,-1.626953,-5.181641
2695,2.69336,1.591797,-7.47461
2696,2.675781,1.8125,-10.642579
2697,2.56836,-0.392578,-15.257813
2698,3.140625,-2.667969,-19.365235
2699,3.097656,-3.644531,-19.222657
2700,1.59375,-2.56836,-13.798829
2701,0.310547,-0.105469,-6.470703
2702,-0.492188,2.140625,0.84375
2703,-0.599609,3.173828,7.355469
2704,-0.277344,2.185547,11.066407
2705,0.138672,-0.794922,11.355469
2706,0.570313,-3.744141,8.740235
2707,1.044922,-4.53125,4.707031
2708,1.578125,-2.935547,1.400391
2709,1.695313,-0.298828,0.824219
2710,1.087891,1.728516,2.867188
2711,0.457031,2.56836,5.890625
2712,-0.595703,2.146484,8.820313
2713,-1.332031,0.767578,10.427735
2714,-0.794922,-0.693359,9.826172
2715,-0.291016,-1.617188,7.779297
2716,0.011719,-1.742188,5.257813
2717,0.818359,-1.255859,2.964844
2718,1.84375,-0.693359,1.390625
2719,2.199219,-0.458984,0.388672
2720,1.941406,-0.449219,0.451172
2721,1.675781,-0.498047,1.708984
2722,1.261719,-0.671875,3.328125
2723,0.478516,-0.865234,4.8125
2724,-0.367188,-0.910156,5.654297
2725,-1.263672,-0.839844,5.388672
2726,-2.171875,-0.763672,4.189453
2727,-2.859375,-0.705078,2.867188
2728,-3.353516,-0.771484,2.216797
2729,-3.585938,-0.947266,2.347656
2730,-3.50586,-0.980469,2.953125
2731,-3.212891,-0.771484,3.554688
2732,-2.78125,-0.552734,3.595703
2733,-2.347656,-0.521484,3.111328
2734,-1.939453,-0.636719,2.408203
2735,-1.521484,-0.898438,1.580078
2736,-1.076172,-1.212891,0.759766
2737,-0.636719,-1.363281,0.046875
2738,-0.324219,-1.238281,-0.367188
2739,-0.164063,-0.880859,-0.265625
2740,-0.160156,-0.529297,0.414063
2741,-0.263672,-0.470703,1.330078
2742,-0.425781,-0.728516,1.820313
2743,-0.613281,-1.066406,1.498047
2744,-0.5625,-1.21875,0.671875
2745,-0.185547,-1.169922,-0.128906
2746,1.044922,-0.810547,-0.541016
2747,2.105469,-0.574219,-0.300781
2748,2.388672,-0.708984,-0.089844
2749,2.533203,-0.806641,-0.669922
2750,2.658203,-0.986328,-1.427734
2751,2.289063,-1.378906,-2.078125
2752,0.974609,-1.814453,-3.230469
2753,-0.40625,-1.921875,-4.601563
2754,-1.171875,-1.626953,-5.541016
2755,-1.494141,-1.025391,-5.306641
2756,-1.695313,-0.523438,-3.441406
2757,-1.832031,-0.517578,-1.339844
2758,-1.242188,-0.798828,-0.001953
2759,-0.566406,-1.203125,-0.021484
2760,-0.619141,-1.583984,-1.398438
2761,0.078125,-1.560547,-2.910156
2762,1.072266,-1.230469,-3.41211
2763,1.332031,-1.001953,-2.101563
2764,1.15625,-0.859375,0.082031
2765,0.8125,-0.716797,1.949219
2766,0.417969,-0.613281,3.365235
2767,0.105469,-0.617188,4.15625
2768,-0.212891,-0.845703,3.972656
2769,-0.423828,-1.115234,2.841797
2770,-0.173828,-1.080078,1.367188
2771,0.224609,-0.851563,0.314453
2772,0.326172,-0.734375,0.171875
2773,0.255859,-0.751953,0.65625
2774,0.138672,-0.826172,0.90625
2775,-0.228516,-0.886719,0.630859
2776,-0.796875,-0.984375,0.056641
2777,-1.064453,-1.072266,-0.78125
2778,-0.693359,-1.113281,-1.689453
2779,-0.058594,-1.0625,-2.271484
2780,0.548828,-0.9375,-2.068359
2781,1.072266,-0.894531,-1.318359
2782,1.021484,-0.958984,-0.486328
2783,0.628906,-1.046875,0.037109
2784,0.175781,-1.013672,0.064453
2785,-0.345703,-0.998047,-0.164063
2786,-0.5625,-0.994141,-0.353516
2787,-0.417969,-0.955078,-0.21875
2788,-0.136719,-0.917969,0.025391
2789,0.183594,-0.865234,0.205078
2790,0.421875,-0.841797,0.142578
2791,0.363281,-0.888672,-0.103516
2792,0.171875,-0.970703,-0.388672
2793,-0.111328,-1.03125,-0.646484
2794,-0.367188,-1.076172,-0.787109
2795,-0.367188,-1.052734,-0.828125
2796,-0.166016,-0.966797,-0.732422
2797,0.101563,-0.910156,-0.578125
2798,0.326172,-0.890625,-0.427734
2799,0.412109,-0.908203,-0.332031
2800,0.302734,-0.964844,-0.320313
2801,0.125,-1.015625,-0.335938
2802,-0.080078,-1.035156,-0.283203
2803,-0.261719,-1.007813,-0.099609
2804,-0.28125,-0.921875,0.15625
2805,-0.220703,-0.845703,0.396484
2806,-0.125,-0.837891,0.550781
2807,0.005859,-0.857422,0.501953
2808,0.132813,-0.886719,0.251953
2809,0.212891,-0.962891,-0.056641
2810,0.222656,-1.023438,-0.275391
2811,0.203125,-1.013672,-0.259766
2812,0.15625,-0.964844,-0.025391
2813,0.089844,-0.896484,0.318359
2814,0.001953,-0.839844,0.626953
2815,-0.072266,-0.816406,0.763672
2816,-0.123047,-0.826172,0.675781
2817,-0.148438,-0.863281,0.441406
2818,-0.117188,-0.90625,0.212891
2819,-0.044922,-0.931641,0.083984
2820,0.044922,-0.919922,0.109375
2821,0.140625,-0.880859,0.240234
2822,0.199219,-0.857422,0.388672
2823,0.185547,-0.859375,0.462891
2824,0.123047,-0.873047,0.425781
2825,0.042969,-0.898438,0.332031
2826,-0.017578,-0.925781,0.242188
2827,-0.054688,-0.933594,0.203125
2828,-0.066406,-0.904297,0.236328
2829,-0.046875,-0.867188,0.318359
2830,-0.005859,-0.849609,0.388672
2831,0.042969,-0.859375,0.402344
2832,0.066406,-0.882813,0.326172
2833,0.066406,-0.904297,0.181641
2834,0.0625,-0.925781,0.044922
2835,0.056641,-0.931641,-0.015625
2836,0.058594,-0.916016,0.035156
2837,0.050781,-0.876953,0.179688
2838,0.027344,-0.84375,0.320313
2839,0.025391,-0.847656,0.388672
2840,0.021484,-0.867188,0.355469
2841,0.003906,-0.904297,0.222656
2842,0.0,-0.927734,0.066406
2843,0.015625,-0.939453,-0.023438
2844,0.035156,-0.943359,-0.025391
2845,0.064453,-0.929688,0.029297
2846,0.09375,-0.904297,0.097656
2847,0.091797,-0.894531,0.142578
2848,0.070313,-0.896484,0.121094
2849,0.03125,-0.917969,0.027344
2850,0.007813,-0.943359,-0.080078
2851,0.009766,-0.935547,-0.128906
2852,0.015625,-0.929688,-0.130859
2853,0.001953,-0.927734,-0.087891
2854,-0.019531,-0.90625,-0.025391
2855,-0.042969,-0.896484,-0.042969
2856,-0.013672,-0.886719,-0.146484
2857,0.052734,-0.908203,-0.283203
2858,0.101563,-0.960938,-0.402344
2859,0.132813,-0.976563,-0.441406
2860,0.117188,-0.96875,-0.429688
2861,0.072266,-0.943359,-0.339844
2862,0.037109,-0.917969,-0.193359
2863,-0.001953,-0.902344,-0.072266
2864,-0.029297,-0.914063,-0.046875
2865,-0.023438,-0.935547,-0.125
2866,0.001953,-0.941406,-0.205078
2867,0.048828,-0.943359,-0.234375
2868,0.083984,-0.931641,-0.201172
2869,0.089844,-0.914063,-0.115234
2870,0.082031,-0.908203,-0.044922
2871,0.0625,-0.900391,-0.019531
2872,0.037109,-0.914063,-0.070313
2873,0.033203,-0.929688,-0.158203
2874,0.041016,-0.921875,-0.214844
2875,0.054688,-0.9375,-0.234375
2876,0.066406,-0.947266,-0.207031
2877,0.066406,-0.929688,-0.144531
2878,0.066406,-0.908203,-0.0625
2879,0.044922,-0.904297,-0.003906
2880,0.015625,-0.902344,-0.001953
2881,0.009766,-0.896484,-0.03125
2882,-0.001953,-0.908203,-0.072266
2883,-0.023438,-0.925781,-0.082031
2884,-0.025391,-0.939453,-0.044922
2885,0.005859,-0.9375,-0.013672
2886,0.050781,-0.916016,-0.003906
2887,0.066406,-0.916016,0.007813
2888,0.064453,-0.914063,0.009766
2889,0.0625,-0.910156,-0.009766
2890,0.046875,-0.923828,-0.023438
2891,0.027344,-0.925781,0.0
2892,0.023438,-0.921875,0.048828
2893,0.023438,-0.923828,0.119141
2894,0.0,-0.916016,0.179688
2895,0.0,-0.908203,0.185547
2896,0.015625,-0.904297,0.160156
2897,0.015625,-0.902344,0.130859
2898,0.019531,-0.921875,0.111328
2899,0.029297,-0.939453,0.099609
2900,0.042969,-0.921875,0.111328
2901,0.033203,-0.914063,0.166016
2902,0.027344,-0.914063,0.199219
2903,0.044922,-0.90625,0.210938
2904,0.054688,-0.919922,0.203125
2905,0.046875,-0.925781,0.173828
2906,0.044922,-0.9375,0.138672
2907,0.035156,-0.9375,0.111328
2908,0.027344,-0.927734,0.109375
2909,0.042969,-0.927734,0.125
2910,0.056641,-0.923828,0.140625
2911,0.058594,-0.923828,0.132813
2912,0.052734,-0.919922,0.121094
2913,0.054688,-0.923828,0.097656
2914,0.050781,-0.931641,0.072266
2915,0.029297,-0.931641,0.070313
2916,0.023438,-0.919922,0.085938
2917,0.023438,-0.916016,0.101563
2918,0.029297,-0.916016,0.107422
2919,0.041016,-0.914063,0.089844
2920,0.042969,-0.914063,0.068359
2921,0.041016,-0.916016,0.035156
2922,0.033203,-0.925781,0.013672
2923,0.033203,-0.931641,0.005859
2924,0.033203,-0.929688,0.0
2925,0.037109,-0.925781,0.023438
2926,0.046875,-0.910156,0.050781
2927,0.037109,-0.90625,0.058594
2928,0.029297,-0.917969,0.037109
2929,0.03125,-0.923828,0.001953
2930,0.025391,-0.919922,-0.015625
2931,0.023438,-0.929688,-0.027344
2932,0.035156,-0.9375,-0.029297
2933,0.056641,-0.933594,-0.015625
2934,0.0625,-0.927734,-0.009766
2935,0.052734,-0.931641,-0.009766
2936,0.046875,-0.927734,-0.007813
2937,0.044922,-0.935547,-0.019531
2938,0.035156,-0.947266,-0.023438
2939,0.025391,-0.947266,-0.021484
2940,0.011719,-0.943359,-0.021484
2941,0.011719,-0.931641,-0.015625
2942,0.017578,-0.933594,0.0
2943,0.021484,-0.933594,0.021484
2944,0.029297,-0.931641,0.013672
2945,0.037109,-0.935547,-0.009766
2946,0.029297,-0.941406,-0.015625
2947,0.013672,-0.951172,-0.001953
2948,0.015625,-0.941406,0.021484
2949,0.03125,-0.925781,0.044922
2950,0.035156,-0.919922,0.066406
2951,0.027344,-0.908203,0.070313
2952,0.025391,-0.925781,0.082031
2953,0.03125,-0.943359,0.082031
2954,0.039063,-0.955078,0.056641
2955,0.021484,-0.976563,0.052734
2956,0.003906,-0.955078,0.078125
2957,0.005859,-0.929688,0.066406
2958,0.005859,-0.9375,0.044922
2959,0.003906,-0.9375,0.054688
2960,0.021484,-0.916016,0.070313
2961,0.029297,-0.910156,0.066406
2962,0.033203,-0.919922,0.054688
2963,0.033203,-0.921875,0.033203
2964,0.021484,-0.923828,0.03125
2965,0.017578,-0.917969,0.048828
2966,0.027344,-0.908203,0.054688
2967,0.044922,-0.90625,0.064453
2968,0.052734,-0.921875,0.044922
2969,0.050781,-0.933594,0.019531
2970,0.033203,-0.9375,0.025391
2971,0.013672,-0.935547,0.044922
2972,0.011719,-0.919922,0.056641
2973,0.021484,-0.912109,0.056641
2974,0.033203,-0.921875,0.060547
2975,0.025391,-0.927734,0.064453
2976,0.017578,-0.927734,0.058594
2977,0.027344,-0.929688,0.046875
2978,0.033203,-0.925781,0.03125
2979,0.037109,-0.923828,0.029297
2980,0.035156,-0.925781,0.023438
2981,0.029297,-0.925781,0.021484
2982,0.03125,-0.933594,0.037109
2983,0.03125,-0.927734,0.048828
2984,0.027344,-0.919922,0.039063
2985,0.029297,-0.933594,0.015625
2986,0.027344,-0.935547,0.009766
2987,0.017578,-0.929688,0.013672
2988,0.011719,-0.917969,0.005859
2989,0.015625,-0.910156,0.007813
2990,0.029297,-0.916016,0.0
2991,0.042969,-0.919922,-0.013672
2992,0.037109,-0.921875,-0.013672
2993,0.025391,-0.931641,-0.013672
2994,0.027344,-0.943359,-0.007813
2995,0.025391,-0.947266,-0.003906
2996,0.029297,-0.939453,-0.009766
2997,0.033203,-0.925781,-0.019531
2998,0.03125,-0.925781,-0.015625
2999,0.027344,-0.933594,-0.015625
3000,0.015625,-0.9375,-0.007813
3001,-0.003906,-0.929688,-0.005859
3002,0.001953,-0.933594,-0.015625
3003,0.027344,-0.958984,0.001953
3004,0.041016,-0.964844,0.017578
3005,0.029297,-0.941406,0.025391
3006,0.013672,-0.925781,0.017578
3007,0.011719,-0.935547,0.005859
3008,0.013672,-0.933594,0.013672
3009,0.013672,-0.917969,0.013672
3010,0.023438,-0.921875,0.011719
3011,0.023438,-0.927734,0.019531
3012,0.021484,-0.927734,0.017578
3013,0.03125,-0.927734,0.023438
3014,0.037109,-0.917969,0.042969
3015,0.042969,-0.917969,0.050781
3016,0.039063,-0.925781,0.048828
3017,0.039063,-0.927734,0.042969
3018,0.050781,-0.925781,0.041016
3019,0.052734,-0.916016,0.0625
3020,0.044922,-0.910156,0.089844
3021,0.035156,-0.927734,0.095703
3022,0.029297,-0.945313,0.078125
3023,0.025391,-0.945313,0.056641
3024,0.025391,-0.933594,0.050781
3025,0.025391,-0.919922,0.054688
3026,0.021484,-0.914063,0.070313
3027,0.013672,-0.912109,0.078125
3028,0.013672,-0.90625,0.076172
3029,0.021484,-0.900391,0.072266
3030,0.023438,-0.902344,0.068359
3031,0.021484,-0.912109,0.070313
3032,0.015625,-0.921875,0.066406
3033,0.015625,-0.927734,0.060547
3034,0.023438,-0.933594,0.0625
3035,0.023438,-0.931641,0.068359
3036,0.015625,-0.923828,0.068359
3037,0.013672,-0.919922,0.060547
3038,0.021484,-0.923828,0.048828
3039,0.033203,-0.929688,0.041016
3040,0.033203,-0.925781,0.039063
3041,0.023438,-0.912109,0.046875
3042,0.021484,-0.914063,0.048828
3043,0.025391,-0.923828,0.039063
3044,0.025391,-0.923828,0.037109
3045,0.035156,-0.929688,0.029297
3046,0.042969,-0.925781,0.013672
3047,0.025391,-0.921875,0.001953
3048,0.017578,-0.914063,0.0
3049,0.019531,-0.910156,0.0
3050,-0.003906,-0.933594,-0.03125
3051,-0.005859,-0.953125,-0.056641
3052,0.009766,-0.927734,-0.050781
3053,0.021484,-0.947266,-0.035156
3054,0.041016,-0.972656,-0.025391
3055,0.042969,-0.966797,-0.019531
3056,0.054688,-0.960938,-0.023438
3057,0.039063,-0.939453,-0.023438
3058,0.033203,-0.931641,-0.017578
3059,0.048828,-0.923828,-0.03125
3060,0.039063,-0.923828,-0.035156
3061,0.037109,-0.921875,-0.029297
3062,0.044922,-0.935547,-0.029297
3063,0.041016,-0.953125,-0.033203
3064,0.027344,-0.955078,-0.033203
3065,0.023438,-0.947266,-0.03125
3066,0.03125,-0.947266,-0.021484
3067,0.033203,-0.953125,-0.003906
3068,0.035156,-0.945313,-0.001953
3069,0.041016,-0.9375,-0.015625
3070,0.033203,-0.941406,-0.023438
3071,0.03125,-0.945313,-0.027344
3072,0.039063,-0.943359,-0.03125
3073,0.048828,-0.933594,-0.035156
3074,0.044922,-0.925781,-0.023438
3075,0.042969,-0.935547,0.0
3076,0.035156,-0.9375,0.007813
3077,0.029297,-0.929688,0.011719
3078,0.03125,-0.925781,0.011719
3079,0.03125,-0.912109,0.019531
3080,0.021484,-0.902344,0.019531
3081,0.015625,-0.90625,0.011719
3082,0.021484,-0.910156,0.013672
3083,0.025391,-0.921875,0.015625
3084,0.03125,-0.9375,0.027344
3085,0.035156,-0.935547,0.03125
3086,0.027344,-0.933594,0.015625
3087,0.027344,-0.929688,0.019531
3088,0.037109,-0.927734,0.033203
3089,0.039063,-0.943359,0.029297
3090,0.039063,-0.945313,0.019531
3091,0.033203,-0.933594,0.007813
3092,0.029297,-0.931641,0.007813
3093,0.035156,-0.935547,0.021484
3094,0.03125,-0.931641,0.013672
3095,0.029297,-0.925781,0.005859
3096,0.017578,-0.929688,0.001953
3097,0.001953,-0.921875,-0.003906
3098,0.015625,-0.910156,-0.005859
3099,0.035156,-0.914063,0.0
3100,0.03125,-0.931641,0.009766
3101,0.042969,-0.925781,0.011719
3102,0.076172,-0.919922,0.025391
3103,0.0625,-0.927734,0.029297
3104,0.03125,-0.929688,0.023438
3105,0.029297,-0.9375,0.003906
3106,0.021484,-0.939453,-0.007813
3107,0.017578,-0.947266,0.011719
3108,0.044922,-0.939453,0.029297
3109,0.052734,-0.933594,0.029297
3110,0.033203,-0.947266,0.019531
3111,0.023438,-0.951172,0.013672
3112,0.023438,-0.945313,0.007813
3113,0.027344,-0.933594,-0.003906
3114,0.033203,-0.919922,-0.023438
3115,0.037109,-0.919922,-0.039063
3116,0.039063,-0.921875,-0.041016
3117,0.035156,-0.925781,-0.035156
3118,0.029297,-0.943359,-0.033203
3119,0.025391,-0.941406,-0.052734
3120,0.027344,-0.929688,-0.064453
3121,0.015625,-0.929688,-0.060547
3122,0.015625,-0.931641,-0.070313
3123,0.03125,-0.925781,-0.076172
3124,0.027344,-0.923828,-0.056641
3125,0.025391,-0.927734,-0.044922
3126,0.023438,-0.925781,-0.048828
3127,0.015625,-0.927734,-0.056641
3128,0.015625,-0.935547,-0.066406
3129,0.013672,-0.929688,-0.058594
3130,0.013672,-0.919922,-0.054688
3131,0.029297,-0.921875,-0.052734
3132,0.039063,-0.921875,-0.041016
3133,0.039063,-0.927734,-0.025391
3134,0.029297,-0.941406,-0.013672
3135,0.023438,-0.945313,-0.019531
3136,0.027344,-0.929688,-0.015625
3137,0.017578,-0.929688,-0.003906
3138,0.005859,-0.941406,0.0
3139,0.007813,-0.945313,0.0
3140,0.011719,-0.929688,-0.007813
3141,0.007813,-0.917969,-0.013672
3142,0.017578,-0.917969,-0.009766
3143,0.025391,-0.925781,-0.013672
3144,0.017578,-0.953125,-0.011719
3145,0.001953,-0.955078,0.013672
3146,0.001953,-0.9375,0.025391
3147,0.001953,-0.935547,0.017578
3148,-0.003906,-0.931641,0.015625
3149,0.001953,-0.917969,0.005859
3150,0.009766,-0.933594,-0.011719
3151,-0.015625,-0.958984,-0.007813
3152,-0.027344,-0.970703,0.003906
3153,0.001953,-0.960938,0.009766
3154,-0.009766,-0.947266,0.021484
3155,-0.017578,-0.933594,0.029297
3156,0.003906,-0.927734,0.03125
3157,-0.048828,-0.935547,0.023438
3158,-0.078125,-0.927734,0.039063
3159,-0.052734,-0.923828,0.054688
3160,-0.083984,-0.933594,0.058594
3161,-0.091797,-0.921875,0.042969
3162,-0.066406,-0.912109,0.050781
3163,-0.019531,-0.916016,0.074219
3164,0.050781,-0.90625,0.080078
3165,0.083984,-0.90625,0.085938
3166,0.117188,-0.921875,0.039063
3167,0.134766,-0.941406,-0.066406
3168,0.134766,-0.943359,-0.169922
3169,0.123047,-0.9375,-0.216797
3170,0.089844,-0.947266,-0.199219
3171,0.082031,-0.951172,-0.150391
3172,0.076172,-0.943359,-0.076172
3173,0.056641,-0.933594,-0.029297
3174,0.052734,-0.925781,0.005859
3175,0.064453,-0.916016,0.021484
3176,0.087891,-0.917969,-0.017578
3177,0.113281,-0.933594,-0.09375
3178,0.123047,-0.957031,-0.150391
3179,0.121094,-0.984375,-0.164063
3180,0.121094,-0.974609,-0.152344
3181,0.117188,-0.949219,-0.097656
3182,0.117188,-0.949219,-0.021484
3183,0.099609,-0.939453,0.037109
3184,0.060547,-0.921875,0.076172
3185,0.013672,-0.927734,0.066406
3186,-0.03125,-0.933594,0.021484
3187,-0.042969,-0.945313,-0.019531
3188,-0.060547,-0.962891,-0.046875
3189,-0.080078,-0.962891,-0.058594
3190,-0.074219,-0.951172,-0.037109
3191,-0.056641,-0.943359,0.013672
3192,-0.039063,-0.931641,0.052734
3193,-0.003906,-0.921875,0.076172
3194,0.050781,-0.927734,0.060547
3195,0.082031,-0.933594,0.021484
3196,0.105469,-0.935547,-0.011719
3197,0.115234,-0.935547,-0.048828
3198,0.095703,-0.945313,-0.076172
3199,0.087891,-0.960938,-0.078125
3200,0.082031,-0.972656,-0.066406
3201,0.068359,-0.972656,-0.039063
3202,0.025391,-0.943359,0.015625
3203,-0.009766,-0.910156,0.064453
3204,-0.025391,-0.914063,0.042969
3205,-0.041016,-0.914063,-0.007813
3206,-0.048828,-0.902344,-0.015625
3207,-0.023438,-0.914063,-0.021484
3208,0.015625,-0.921875,-0.052734
3209,0.023438,-0.929688,-0.052734
3210,0.037109,-0.933594,-0.023438
3211,0.054688,-0.919922,0.027344
3212,0.068359,-0.916016,0.0625
3213,0.083984,-0.914063,0.066406
3214,0.087891,-0.923828,0.052734
3215,0.083984,-0.943359,0.025391
3216,0.070313,-0.951172,0.007813
3217,0.037109,-0.949219,0.001953
3218,0.009766,-0.941406,0.001953
3219,-0.001953,-0.935547,0.019531
3220,-0.017578,-0.923828,0.050781
3221,-0.025391,-0.917969,0.080078
3222,-0.013672,-0.935547,0.111328
3223,0.003906,-0.945313,0.117188
3224,0.007813,-0.931641,0.097656
3225,0.011719,-0.931641,0.058594
3226,0.029297,-0.947266,0.033203
3227,0.041016,-0.949219,0.025391
3228,0.052734,-0.951172,0.027344
3229,0.060547,-0.947266,0.041016
3230,0.060547,-0.927734,0.052734
3231,0.048828,-0.910156,0.080078
3232,0.033203,-0.908203,0.111328
3233,0.019531,-0.916016,0.111328
3234,0.013672,-0.933594,0.099609
3235,0.005859,-0.945313,0.091797
3236,-0.013672,-0.945313,0.068359
3237,-0.021484,-0.939453,0.060547
3238,-0.015625,-0.935547,0.074219
3239,-0.009766,-0.931641,0.091797
3240,-0.001953,-0.929688,0.109375
3241,0.007813,-0.9375,0.132813
3242,0.013672,-0.933594,0.126953
3243,0.015625,-0.925781,0.107422
3244,0.021484,-0.917969,0.095703
3245,0.03125,-0.914063,0.083984
3246,0.044922,-0.923828,0.082031
3247,0.054688,-0.943359,0.078125
3248,0.058594,-0.945313,0.09375
3249,0.060547,-0.929688,0.113281
3250,0.058594,-0.9375,0.121094
3251,0.03125,-0.958984,0.134766
3252,0.013672,-0.941406,0.142578
3253,0.033203,-0.927734,0.138672
3254,0.033203,-0.933594,0.128906
3255,0.027344,-0.935547,0.134766
3256,0.039063,-0.941406,0.144531
3257,0.054688,-0.953125,0.136719
3258,0.052734,-0.976563,0.138672
3259,0.052734,-0.972656,0.160156
3260,0.058594,-0.947266,0.177734
3261,0.076172,-0.935547,0.185547
3262,0.083984,-0.931641,0.189453
3263,0.0625,-0.925781,0.177734
3264,0.039063,-0.914063,0.160156
3265,0.013672,-0.912109,0.150391
3266,0.003906,-0.908203,0.136719
3267,0.0,-0.904297,0.126953
3268,-0.017578,-0.914063,0.128906
3269,-0.021484,-0.914063,0.148438
3270,-0.009766,-0.914063,0.160156
3271,0.005859,-0.917969,0.152344
3272,0.017578,-0.927734,0.140625
3273,0.033203,-0.929688,0.125
3274,0.056641,-0.921875,0.111328
3275,0.066406,-0.931641,0.085938
3276,0.066406,-0.935547,0.074219
3277,0.068359,-0.919922,0.087891
3278,0.076172,-0.916016,0.095703
3279,0.064453,-0.917969,0.095703
3280,0.048828,-0.914063,0.091797
3281,0.050781,-0.916016,0.089844
3282,0.042969,-0.925781,0.082031
3283,0.023438,-0.933594,0.080078
3284,0.009766,-0.933594,0.070313
3285,0.005859,-0.925781,0.060547
3286,0.001953,-0.919922,0.0625
3287,0.005859,-0.921875,0.058594
